Date,Open,High,Low,Close,Adj Close,Volume
2020-01-15,277.429993,282.160004,277.049988,278.200012,276.107086,37400
2020-01-16,280.000000,286.500000,279.410004,286.350006,284.195740,46800
2020-01-17,286.980011,289.589996,278.510010,279.299988,277.198761,43800
2020-01-21,279.299988,281.500000,278.000000,280.790009,278.677582,23500
2020-01-22,280.790009,283.790009,279.989990,281.839996,279.719666,21400
2020-01-23,281.399994,282.799988,278.079987,278.079987,276.233002,26000
2020-01-24,279.070007,279.070007,272.649994,276.220001,274.385406,35900
2020-01-27,272.420013,280.000000,272.420013,276.429993,274.593933,45600
2020-01-28,277.279999,278.600006,275.010010,275.010010,273.183380,24600
2020-01-29,275.820007,276.700012,274.040009,274.040009,272.219879,50400
2020-01-30,272.899994,277.750000,272.899994,277.079987,275.239624,29300
2020-01-31,277.119995,277.809998,270.260010,270.809998,269.011322,32100
2020-02-03,272.230011,278.000000,272.230011,276.480011,274.643646,48000
2020-02-04,277.450012,280.250000,276.589996,277.690002,275.845551,37500
2020-02-05,279.000000,281.850006,272.630005,274.519989,272.696625,34100
2020-02-06,275.869995,277.890015,275.500000,276.799988,274.961548,29700
2020-02-07,275.500000,281.609985,275.500000,279.359985,277.504486,21300
2020-02-10,278.989990,281.880005,276.510010,280.100006,278.239594,24200
2020-02-11,280.100006,282.829987,278.500000,282.119995,280.246185,34000
2020-02-12,283.649994,283.649994,280.010010,280.980011,279.113770,23200
2020-02-13,279.690002,289.000000,279.500000,287.500000,285.590363,33300
2020-02-14,287.309998,292.000000,281.010010,281.010010,279.143524,37000
2020-02-18,280.959991,291.399994,276.820007,277.500000,275.656830,42500
2020-02-19,280.170013,282.000000,276.410004,276.579987,274.742981,29800
2020-02-20,276.070007,278.929993,273.000000,273.970001,272.150330,31800
2020-02-21,273.690002,275.489990,271.269989,273.679993,271.862244,24100
2020-02-24,269.880005,270.649994,264.049988,265.239990,263.478241,29300
2020-02-25,266.130005,270.070007,253.089996,255.979996,254.279800,70100
2020-02-26,240.009995,244.899994,203.479996,210.000000,208.605164,195000
2020-02-27,207.500000,210.000000,200.520004,201.020004,199.684814,87400
2020-02-28,198.580002,202.169998,190.429993,196.380005,195.075653,104800
2020-03-02,202.589996,226.000000,202.589996,221.020004,219.551987,154700
2020-03-03,224.860001,235.710007,206.000000,211.960007,210.552185,102600
2020-03-04,217.479996,221.979996,206.020004,215.990005,214.555405,95900
2020-03-05,211.750000,214.860001,202.669998,206.460007,205.088699,56100
2020-03-06,203.809998,208.699997,201.100006,206.050003,204.681412,45300
2020-03-09,200.009995,200.509995,193.500000,198.600006,197.280899,79300
2020-03-10,205.320007,218.509995,200.000000,218.139999,216.691132,102200
2020-03-11,213.710007,213.710007,199.270004,206.000000,204.631760,91700
2020-03-12,195.000000,205.000000,188.809998,203.529999,202.178177,104200
2020-03-13,210.740005,216.690002,198.399994,216.690002,215.250763,96000
2020-03-16,195.919998,214.139999,195.000000,201.050003,199.714630,62100
2020-03-17,203.610001,216.199997,199.970001,216.199997,214.764023,91900
2020-03-18,203.509995,216.169998,198.429993,206.320007,204.949646,78200
2020-03-19,204.710007,210.139999,199.990005,201.000000,199.664963,109800
2020-03-20,202.970001,212.490005,191.449997,192.570007,191.290955,99900
2020-03-23,192.300003,200.330002,188.080002,193.389999,192.105499,68300
2020-03-24,200.449997,206.800003,193.940002,203.000000,201.651672,82000
2020-03-25,208.979996,244.520004,204.250000,218.649994,217.197723,170100
2020-03-26,220.919998,238.800003,210.029999,219.949997,218.489090,125900
2020-03-27,216.479996,220.000000,201.000000,201.119995,199.784149,84000
2020-03-30,203.589996,213.500000,201.990005,207.660004,206.280746,47100
2020-03-31,207.369995,212.789993,204.300003,208.529999,207.144943,52800
2020-04-01,204.710007,206.000000,192.550003,194.089996,192.800873,86300
2020-04-02,194.770004,201.729996,193.770004,198.990005,197.668350,60100
2020-04-03,200.000000,210.240005,196.139999,207.009995,205.635056,53900
2020-04-06,213.500000,223.820007,202.009995,221.470001,219.999008,75900
2020-04-07,225.000000,230.440002,216.429993,223.000000,221.518845,73600
2020-04-08,226.589996,233.970001,220.509995,230.009995,228.482269,52900
2020-04-09,235.520004,255.500000,230.009995,253.169998,251.488434,86700
2020-04-13,250.000000,250.000000,236.000000,238.190002,236.607956,76100
2020-04-14,245.600006,249.649994,238.750000,241.970001,240.362839,52200
2020-04-15,237.000000,241.350006,234.410004,234.410004,232.853058,45000
2020-04-16,237.000000,242.639999,231.360001,236.759995,235.187439,36000
2020-04-17,242.979996,244.000000,239.059998,242.979996,241.366119,31800
2020-04-20,240.000000,240.940002,233.550003,234.899994,233.339813,41200
2020-04-21,232.139999,232.139999,222.539993,223.720001,222.234055,63200
2020-04-22,225.860001,229.660004,223.000000,227.550003,226.291489,41400
2020-04-23,228.289993,229.809998,225.089996,226.130005,224.879379,27900
2020-04-24,226.070007,229.270004,224.029999,227.850006,226.589844,29200
2020-04-27,230.979996,239.839996,229.149994,238.050003,236.733429,58900
2020-04-28,242.119995,243.000000,237.300003,237.589996,236.275970,52100
2020-04-29,243.589996,246.990005,238.490005,242.529999,241.188644,46300
2020-04-30,240.179993,244.710007,232.490005,235.470001,234.167694,41000
2020-05-01,231.559998,238.740005,227.250000,232.139999,230.856110,31500
